run_id,production_date,shift_id,machine_id,product_id,operator_id,planned_time_min,run_time_min,total_count,good_count,scrap_count
RUN13749,2025-10-21,T1,M08,P01,OP10,480,376,1219,1148,71
RUN13750,2025-10-21,T1,M09,P02,OP10,480,406,2245,2065,180
RUN13751,2025-10-21,T1,M10,P05,OP07,480,441,1374,1341,33
RUN13752,2025-10-21,T1,M11,P02,OP04,480,401,916,890,26
RUN13753,2025-10-21,T1,M12,P01,OP10,480,335,584,566,18
RUN13754,2025-10-21,T2,M01,P02,OP14,480,385,1773,1691,82
RUN13755,2025-10-21,T2,M02,P01,OP17,480,401,1853,1749,104
RUN13756,2025-10-21,T2,M03,P04,OP02,480,389,1120,1092,28
RUN13757,2025-10-21,T2,M04,P04,OP02,480,353,875,810,65
RUN13758,2025-10-21,T2,M05,P01,OP11,480,387,2821,2821,0
RUN13759,2025-10-21,T2,M06,P05,OP11,480,332,3523,3333,190
RUN13760,2025-10-21,T2,M07,P03,OP08,480,395,1347,1310,37
RUN13761,2025-10-21,T2,M08,P03,OP11,480,344,1258,1145,113
RUN13762,2025-10-21,T2,M09,P03,OP05,480,390,2155,2116,39
RUN13763,2025-10-21,T2,M10,P01,OP17,480,340,1035,985,50
RUN13764,2025-10-21,T2,M11,P01,OP02,480,441,991,967,24
RUN13765,2025-10-21,T2,M12,P02,OP17,480,324,545,498,47
RUN13766,2025-10-21,T3,M01,P05,OP15,480,384,1744,1669,75
RUN13767,2025-10-21,T3,M02,P03,OP06,480,382,1787,1708,79
RUN13768,2025-10-21,T3,M03,P05,OP12,480,382,1035,994,41
RUN13769,2025-10-21,T3,M05,P03,OP12,480,416,3120,3120,0
RUN13770,2025-10-21,T3,M06,P04,OP06,480,340,3773,3773,0
RUN13771,2025-10-21,T3,M07,P05,OP03,480,425,1413,1370,43
RUN13772,2025-10-21,T3,M08,P02,OP12,480,331,1126,1059,67
RUN13773,2025-10-21,T3,M09,P03,OP09,480,376,1883,1834,49
RUN13774,2025-10-21,T3,M10,P01,OP06,480,401,1202,1147,55
RUN13775,2025-10-21,T3,M11,P02,OP09,480,429,909,877,32
RUN13776,2025-10-21,T3,M12,P05,OP06,480,377,647,604,43
RUN13777,2025-10-22,T1,M02,P04,OP16,480,381,1769,1728,41
RUN13778,2025-10-22,T1,M03,P03,OP07,480,422,1152,1104,48
RUN13779,2025-10-22,T1,M04,P03,OP16,480,368,957,906,51
RUN13780,2025-10-22,T1,M05,P01,OP16,480,472,3212,3149,63
RUN13781,2025-10-22,T1,M06,P04,OP01,480,314,3446,3370,76
RUN13782,2025-10-22,T1,M08,P04,OP10,480,377,1425,1408,17
RUN13783,2025-10-22,T1,M09,P02,OP04,480,412,2387,2387,0
RUN13784,2025-10-22,T1,M10,P01,OP13,480,335,989,956,33
RUN13785,2025-10-22,T1,M11,P05,OP10,480,383,774,747,27
RUN13786,2025-10-22,T1,M12,P04,OP16,480,371,651,636,15
RUN13787,2025-10-22,T2,M01,P03,OP14,480,473,2365,2323,42
RUN13788,2025-10-22,T2,M02,P01,OP14,480,360,1633,1549,84
RUN13789,2025-10-22,T2,M03,P02,OP14,480,376,1019,994,25
RUN13790,2025-10-22,T2,M04,P02,OP08,480,343,900,820,80
RUN13791,2025-10-22,T2,M05,P02,OP02,480,377,2827,2823,4
RUN13792,2025-10-22,T2,M06,P01,OP05,480,265,3163,3024,139
RUN13793,2025-10-22,T2,M07,P02,OP05,480,407,1445,1392,53
RUN13794,2025-10-22,T2,M08,P02,OP05,480,376,1376,1311,65
RUN13795,2025-10-22,T2,M09,P02,OP05,480,372,1950,1846,104
RUN13796,2025-10-22,T2,M10,P05,OP08,480,308,897,865,32
RUN13797,2025-10-22,T2,M11,P01,OP17,480,412,904,883,21
RUN13798,2025-10-22,T2,M12,P05,OP17,480,379,673,640,33
RUN13799,2025-10-22,T3,M01,P01,OP09,480,362,1625,1619,6
RUN13800,2025-10-22,T3,M02,P02,OP06,480,398,1711,1633,78
RUN13801,2025-10-22,T3,M03,P04,OP09,480,330,909,887,22
RUN13802,2025-10-22,T3,M04,P02,OP15,480,375,1099,1031,68
RUN13803,2025-10-22,T3,M05,P01,OP09,480,459,3082,2997,85
RUN13804,2025-10-22,T3,M06,P03,OP03,480,434,4814,4508,306
RUN13805,2025-10-22,T3,M07,P02,OP18,480,416,1636,1554,82
RUN13806,2025-10-22,T3,M08,P05,OP15,480,360,1247,1195,52
RUN13807,2025-10-22,T3,M09,P02,OP18,480,386,2190,2183,7
RUN13808,2025-10-22,T3,M11,P02,OP12,480,430,1022,999,23
RUN13809,2025-10-22,T3,M12,P03,OP06,480,336,609,540,69
RUN13810,2025-10-23,T1,M01,P02,OP07,480,447,2177,2156,21
RUN13811,2025-10-23,T1,M02,P04,OP13,480,410,1964,1783,181
RUN13812,2025-10-23,T1,M03,P05,OP16,480,418,1158,1099,59
RUN13813,2025-10-23,T1,M04,P05,OP16,480,397,1100,1037,63
RUN13814,2025-10-23,T1,M05,P03,OP01,480,408,2917,2757,160
RUN13815,2025-10-23,T1,M06,P01,OP13,480,411,4478,4397,81
RUN13816,2025-10-23,T1,M07,P01,OP10,480,438,1613,1511,102
RUN13817,2025-10-23,T1,M08,P03,OP13,480,375,1421,1402,19
RUN13818,2025-10-23,T1,M10,P05,OP01,480,265,752,704,48
RUN13819,2025-10-23,T1,M11,P02,OP13,480,415,899,866,33
RUN13820,2025-10-23,T1,M12,P05,OP10,480,346,607,580,27
RUN13821,2025-10-23,T2,M01,P04,OP11,480,365,1641,1639,2
RUN13822,2025-10-23,T2,M02,P05,OP08,480,373,1636,1604,32
RUN13823,2025-10-23,T2,M03,P03,OP08,480,426,1183,1158,25
RUN13824,2025-10-23,T2,M04,P03,OP02,480,303,880,827,53
RUN13825,2025-10-23,T2,M05,P04,OP11,480,421,3157,3157,0
RUN13826,2025-10-23,T2,M06,P05,OP11,480,337,3672,3487,185
RUN13827,2025-10-23,T2,M07,P04,OP08,480,346,1337,1295,42
RUN13828,2025-10-23,T2,M08,P03,OP17,480,339,1149,1096,53
RUN13829,2025-10-23,T2,M09,P01,OP17,480,406,2305,2290,15
RUN13830,2025-10-23,T2,M10,P03,OP14,480,363,987,940,47
RUN13831,2025-10-23,T2,M11,P05,OP11,480,349,725,725,0
RUN13832,2025-10-23,T2,M12,P04,OP08,480,349,611,569,42
RUN13833,2025-10-23,T3,M01,P01,OP03,480,285,1289,1266,23
RUN13834,2025-10-23,T3,M02,P05,OP09,480,371,1491,1457,34
RUN13835,2025-10-23,T3,M03,P05,OP06,480,418,1157,1157,0
RUN13836,2025-10-23,T3,M04,P04,OP15,480,352,970,904,66
RUN13837,2025-10-23,T3,M05,P05,OP06,480,439,3207,3094,113
RUN13838,2025-10-23,T3,M06,P04,OP06,480,392,4266,4266,0
RUN13839,2025-10-23,T3,M07,P03,OP18,480,411,1474,1463,11
RUN13840,2025-10-23,T3,M08,P03,OP15,480,363,1288,1228,60
RUN13841,2025-10-23,T3,M09,P02,OP12,480,461,2497,2471,26
RUN13842,2025-10-23,T3,M10,P02,OP09,480,346,1025,967,58
RUN13843,2025-10-23,T3,M11,P05,OP12,480,420,957,940,17
RUN13844,2025-10-24,T1,M01,P04,OP16,480,467,2067,1991,76
RUN13845,2025-10-24,T1,M02,P04,OP13,480,373,1598,1523,75
RUN13846,2025-10-24,T1,M03,P04,OP07,480,355,990,932,58
RUN13847,2025-10-24,T1,M04,P04,OP13,480,367,994,926,68
RUN13848,2025-10-24,T1,M05,P02,OP13,480,424,2963,2879,84
RUN13849,2025-10-24,T1,M06,P05,OP10,480,392,3979,3901,78
RUN13850,2025-10-24,T1,M07,P03,OP13,480,371,1460,1407,53
RUN13851,2025-10-24,T1,M08,P02,OP01,480,425,1552,1533,19
RUN13852,2025-10-24,T1,M09,P04,OP16,480,380,2280,2221,59
RUN13853,2025-10-24,T1,M10,P03,OP13,480,381,1178,1104,74
RUN13854,2025-10-24,T1,M11,P04,OP04,480,415,890,879,11
RUN13855,2025-10-24,T1,M12,P03,OP01,480,327,580,559,21
RUN13856,2025-10-24,T2,M01,P05,OP08,480,430,2080,2028,52
RUN13857,2025-10-24,T2,M02,P02,OP11,480,349,1659,1601,58
RUN13858,2025-10-24,T2,M03,P01,OP08,480,426,1218,1204,14
RUN13859,2025-10-24,T2,M04,P04,OP02,480,295,709,662,47
RUN13860,2025-10-24,T2,M05,P03,OP17,480,419,2978,2926,52
RUN13861,2025-10-24,T2,M06,P05,OP11,480,392,4421,4334,87
RUN13862,2025-10-24,T2,M07,P02,OP02,480,394,1335,1259,76
RUN13863,2025-10-24,T2,M08,P03,OP05,480,350,1273,1188,85
RUN13864,2025-10-24,T2,M09,P03,OP11,480,426,2508,2487,21
RUN13865,2025-10-24,T2,M10,P01,OP17,480,375,1106,1050,56
RUN13866,2025-10-24,T2,M11,P05,OP02,480,438,990,990,0
RUN13867,2025-10-24,T2,M12,P01,OP14,480,279,494,460,34
RUN13868,2025-10-24,T3,M01,P01,OP09,480,383,1766,1714,52
RUN13869,2025-10-24,T3,M02,P04,OP03,480,395,1754,1672,82
RUN13870,2025-10-24,T3,M03,P05,OP09,480,447,1172,1157,15
RUN13871,2025-10-24,T3,M04,P02,OP12,480,371,992,986,6
RUN13872,2025-10-24,T3,M05,P02,OP06,480,399,2890,2793,97
RUN13873,2025-10-24,T3,M06,P05,OP06,480,385,4479,4412,67
RUN13874,2025-10-24,T3,M07,P05,OP09,480,451,1591,1532,59
RUN13875,2025-10-24,T3,M08,P04,OP06,480,360,1167,1105,62
RUN13876,2025-10-24,T3,M09,P04,OP18,480,440,2640,2595,45
RUN13877,2025-10-24,T3,M10,P03,OP09,480,340,1020,975,45
RUN13878,2025-10-24,T3,M11,P05,OP06,480,403,921,912,9
RUN13879,2025-10-24,T3,M12,P05,OP06,480,329,566,506,60
RUN13880,2025-10-25,T1,M04,P03,OP04,480,359,991,956,35
RUN13881,2025-10-25,T1,M07,P03,OP07,480,382,1528,1483,45
RUN13882,2025-10-25,T1,M10,P03,OP10,480,408,1176,1166,10
RUN13883,2025-10-25,T1,M11,P05,OP07,480,427,920,909,11
RUN13884,2025-10-25,T1,M12,P05,OP13,480,331,599,546,53
RUN13885,2025-10-25,T2,M01,P02,OP08,480,435,2053,1992,61
RUN13886,2025-10-25,T2,M02,P03,OP02,480,444,2030,1948,82
RUN13887,2025-10-25,T2,M03,P04,OP05,480,350,995,943,52
RUN13888,2025-10-25,T2,M05,P03,OP05,480,468,3510,3497,13
RUN13889,2025-10-25,T2,M07,P05,OP11,480,400,1502,1450,52
RUN13890,2025-10-25,T2,M08,P05,OP08,480,374,1315,1252,63
RUN13891,2025-10-25,T2,M12,P01,OP11,480,353,589,548,41
RUN13892,2025-10-25,T3,M01,P05,OP03,480,265,1325,1325,0
RUN13893,2025-10-25,T3,M02,P04,OP18,480,382,1734,1653,81
RUN13894,2025-10-25,T3,M03,P03,OP18,480,332,954,935,19
RUN13895,2025-10-25,T3,M05,P04,OP03,480,426,2993,2944,49
RUN13896,2025-10-25,T3,M06,P04,OP15,480,390,3936,3810,126
RUN13897,2025-10-25,T3,M07,P03,OP09,480,363,1296,1264,32
RUN13898,2025-10-25,T3,M08,P01,OP18,480,370,1318,1254,64
RUN13899,2025-10-25,T3,M09,P05,OP09,480,396,2333,2259,74
RUN13900,2025-10-25,T3,M11,P03,OP18,480,430,922,900,22
RUN13901,2025-10-25,T3,M12,P05,OP15,480,395,682,637,45
RUN13902,2025-10-26,T1,M01,P02,OP16,480,438,2130,2122,8
RUN13903,2025-10-26,T1,M02,P05,OP01,480,396,1723,1646,77
RUN13904,2025-10-26,T1,M03,P03,OP04,480,398,1137,1085,52
RUN13905,2025-10-26,T1,M04,P01,OP10,480,357,949,910,39
RUN13906,2025-10-26,T1,M06,P05,OP10,480,377,3992,3909,83
RUN13907,2025-10-26,T1,M09,P01,OP16,480,435,2610,2560,50
RUN13908,2025-10-26,T1,M10,P02,OP16,480,387,1059,992,67
RUN13909,2025-10-26,T2,M03,P05,OP02,480,430,1118,1098,20
RUN13910,2025-10-26,T2,M04,P03,OP11,480,311,841,810,31
RUN13911,2025-10-26,T2,M10,P03,OP08,480,415,1220,1163,57
RUN13912,2025-10-26,T2,M11,P02,OP14,480,437,946,912,34
RUN13913,2025-10-26,T2,M12,P04,OP05,480,307,532,497,35
RUN13914,2025-10-26,T3,M02,P05,OP18,480,424,2025,1912,113
RUN13915,2025-10-26,T3,M05,P03,OP12,480,435,3144,3144,0
RUN13916,2025-10-26,T3,M06,P02,OP15,480,383,4001,3885,116
RUN13917,2025-10-26,T3,M07,P04,OP09,480,393,1476,1406,70
RUN13918,2025-10-26,T3,M08,P03,OP18,480,367,1302,1249,53
RUN13919,2025-10-26,T3,M09,P01,OP15,480,388,2228,2208,20
RUN13920,2025-10-27,T1,M02,P02,OP13,480,372,1731,1696,35
RUN13921,2025-10-27,T1,M03,P01,OP13,480,399,1101,1065,36
RUN13922,2025-10-27,T1,M04,P02,OP07,480,402,1074,1015,59
RUN13923,2025-10-27,T1,M05,P02,OP16,480,416,2816,2702,114
RUN13924,2025-10-27,T1,M06,P05,OP04,480,389,4379,4150,229
RUN13925,2025-10-27,T1,M07,P01,OP13,480,402,1481,1419,62
RUN13926,2025-10-27,T1,M08,P04,OP01,480,267,928,884,44
RUN13927,2025-10-27,T1,M09,P03,OP13,480,377,2037,1966,71
RUN13928,2025-10-27,T1,M10,P04,OP10,480,375,1067,1007,60
RUN13929,2025-10-27,T1,M11,P02,OP10,480,430,1032,1030,2
RUN13930,2025-10-27,T1,M12,P04,OP10,480,347,574,534,40
RUN13931,2025-10-27,T2,M01,P03,OP14,480,447,2235,2235,0
RUN13932,2025-10-27,T2,M02,P05,OP08,480,388,1892,1892,0
RUN13933,2025-10-27,T2,M03,P04,OP02,480,429,1162,1145,17
RUN13934,2025-10-27,T2,M04,P05,OP02,480,367,977,911,66
RUN13935,2025-10-27,T2,M05,P05,OP08,480,450,3036,2983,53
RUN13936,2025-10-27,T2,M06,P01,OP17,480,360,3519,3433,86
RUN13937,2025-10-27,T2,M07,P03,OP08,480,431,1698,1687,11
RUN13938,2025-10-27,T2,M08,P03,OP14,480,352,1298,1250,48
RUN13939,2025-10-27,T2,M09,P05,OP11,480,389,2131,2060,71
RUN13940,2025-10-27,T2,M11,P05,OP14,480,441,987,980,7
RUN13941,2025-10-27,T2,M12,P05,OP14,480,356,605,558,47
RUN13942,2025-10-27,T3,M01,P03,OP12,480,371,1782,1726,56
RUN13943,2025-10-27,T3,M02,P05,OP12,480,389,1853,1713,140
RUN13944,2025-10-27,T3,M03,P04,OP09,480,418,1118,1068,50
RUN13945,2025-10-27,T3,M04,P05,OP15,480,372,937,910,27
RUN13946,2025-10-27,T3,M05,P05,OP15,480,425,2817,2817,0
RUN13947,2025-10-27,T3,M06,P05,OP06,480,389,4400,4300,100
RUN13948,2025-10-27,T3,M07,P05,OP06,480,456,1616,1605,11
RUN13949,2025-10-27,T3,M09,P01,OP09,480,448,2534,2499,35
RUN13950,2025-10-27,T3,M11,P02,OP03,480,413,876,837,39
RUN13951,2025-10-27,T3,M12,P04,OP03,480,345,606,566,40
RUN13952,2025-10-28,T1,M01,P03,OP10,480,450,2144,2067,77
RUN13953,2025-10-28,T1,M02,P02,OP13,480,375,1648,1557,91
RUN13954,2025-10-28,T1,M03,P03,OP04,480,414,1096,1074,22
RUN13955,2025-10-28,T1,M04,P02,OP07,480,324,869,818,51
RUN13956,2025-10-28,T1,M06,P04,OP07,480,382,4070,3971,99
RUN13957,2025-10-28,T1,M07,P01,OP16,480,315,1229,1229,0
RUN13958,2025-10-28,T1,M09,P04,OP16,480,405,2285,2268,17
RUN13959,2025-10-28,T1,M10,P03,OP01,480,437,1220,1161,59
RUN13960,2025-10-28,T1,M11,P05,OP16,480,452,1045,1045,0
RUN13961,2025-10-28,T1,M12,P01,OP10,480,313,542,500,42
RUN13962,2025-10-28,T2,M01,P02,OP17,480,459,2132,2132,0
RUN13963,2025-10-28,T2,M02,P05,OP17,480,402,1946,1851,95
RUN13964,2025-10-28,T2,M03,P02,OP05,480,393,1110,1110,0
RUN13965,2025-10-28,T2,M05,P03,OP08,480,435,3159,3032,127
RUN13966,2025-10-28,T2,M09,P03,OP05,480,446,2488,2467,21
RUN13967,2025-10-28,T2,M10,P05,OP05,480,364,1213,1135,78
RUN13968,2025-10-28,T2,M11,P03,OP08,480,329,725,696,29
RUN13969,2025-10-28,T2,M12,P04,OP05,480,293,519,483,36
RUN13970,2025-10-28,T3,M01,P03,OP18,480,363,1774,1718,56
RUN13971,2025-10-28,T3,M02,P02,OP12,480,406,1811,1699,112
RUN13972,2025-10-28,T3,M04,P03,OP12,480,387,1086,1010,76
RUN13973,2025-10-28,T3,M05,P02,OP09,480,399,2865,2865,0
RUN13974,2025-10-28,T3,M06,P02,OP18,480,386,4073,3825,248
RUN13975,2025-10-28,T3,M07,P02,OP09,480,367,1315,1257,58
RUN13976,2025-10-28,T3,M08,P05,OP12,480,377,1384,1315,69
RUN13977,2025-10-28,T3,M09,P03,OP12,480,433,2339,2235,104
RUN13978,2025-10-28,T3,M10,P04,OP03,480,334,1045,989,56
RUN13979,2025-10-28,T3,M12,P01,OP06,480,293,535,489,46
RUN13980,2025-10-29,T1,M01,P03,OP01,480,409,1953,1953,0
RUN13981,2025-10-29,T1,M02,P03,OP13,480,396,1857,1745,112
RUN13982,2025-10-29,T1,M04,P03,OP10,480,372,952,886,66
RUN13983,2025-10-29,T1,M05,P01,OP10,480,438,3164,3092,72
RUN13984,2025-10-29,T1,M07,P01,OP13,480,414,1463,1405,58
RUN13985,2025-10-29,T1,M10,P03,OP16,480,410,1196,1195,1
RUN13986,2025-10-29,T1,M11,P03,OP13,480,432,1008,971,37
RUN13987,2025-10-29,T1,M12,P03,OP16,480,335,604,573,31
RUN13988,2025-10-29,T2,M01,P03,OP05,480,395,1958,1947,11
RUN13989,2025-10-29,T2,M03,P02,OP08,480,440,1317,1275,42
RUN13990,2025-10-29,T2,M04,P03,OP02,480,321,855,776,79
RUN13991,2025-10-29,T2,M05,P01,OP05,480,377,2789,2757,32
RUN13992,2025-10-29,T2,M06,P04,OP02,480,378,4153,4153,0
RUN13993,2025-10-29,T2,M07,P03,OP14,480,393,1453,1429,24
RUN13994,2025-10-29,T2,M08,P02,OP17,480,370,1341,1268,73
RUN13995,2025-10-29,T2,M09,P04,OP08,480,413,2303,2191,112
RUN13996,2025-10-29,T2,M10,P04,OP05,480,379,1145,1088,57
RUN13997,2025-10-29,T2,M11,P05,OP11,480,396,890,881,9
RUN13998,2025-10-29,T2,M12,P04,OP14,480,363,628,567,61
RUN13999,2025-10-29,T3,M02,P01,OP03,480,383,1591,1552,39
RUN14000,2025-10-29,T3,M03,P04,OP15,480,387,1009,979,30
RUN14001,2025-10-29,T3,M04,P04,OP18,480,355,841,786,55
RUN14002,2025-10-29,T3,M05,P03,OP06,480,422,3120,3005,115
RUN14003,2025-10-29,T3,M06,P01,OP18,480,383,4003,3856,147
RUN14004,2025-10-29,T3,M08,P02,OP09,480,339,1219,1153,66
RUN14005,2025-10-29,T3,M10,P03,OP09,480,357,1097,1048,49
RUN14006,2025-10-29,T3,M11,P02,OP06,480,385,895,895,0
RUN14007,2025-10-29,T3,M12,P04,OP09,480,361,661,617,44
RUN14008,2025-10-30,T1,M01,P03,OP13,480,424,1909,1909,0
RUN14009,2025-10-30,T1,M02,P05,OP01,480,377,1721,1630,91
RUN14010,2025-10-30,T1,M04,P03,OP04,480,267,749,701,48
RUN14011,2025-10-30,T1,M05,P02,OP01,480,388,2684,2684,0
RUN14012,2025-10-30,T1,M06,P01,OP07,480,420,4645,4543,102
RUN14013,2025-10-30,T1,M08,P01,OP07,480,401,1584,1496,88
RUN14014,2025-10-30,T1,M09,P02,OP04,480,415,2313,2189,124
RUN14015,2025-10-30,T1,M10,P02,OP10,480,387,1107,1107,0
RUN14016,2025-10-30,T1,M12,P04,OP01,480,341,615,583,32
RUN14017,2025-10-30,T2,M01,P05,OP08,480,439,2080,2060,20
RUN14018,2025-10-30,T2,M02,P05,OP11,480,386,1837,1785,52
RUN14019,2025-10-30,T2,M03,P04,OP02,480,418,1166,1095,71
RUN14020,2025-10-30,T2,M04,P03,OP02,480,317,766,727,39
RUN14021,2025-10-30,T2,M05,P05,OP05,480,369,2555,2522,33
RUN14022,2025-10-30,T2,M06,P03,OP08,480,409,4230,4110,120
RUN14023,2025-10-30,T2,M07,P03,OP11,480,472,1730,1632,98
RUN14024,2025-10-30,T2,M08,P01,OP05,480,356,1318,1231,87
RUN14025,2025-10-30,T2,M09,P03,OP11,480,439,2525,2421,104
RUN14026,2025-10-30,T2,M10,P05,OP14,480,377,1169,1164,5
RUN14027,2025-10-30,T2,M11,P04,OP14,480,440,1010,996,14
RUN14028,2025-10-30,T2,M12,P04,OP17,480,380,692,632,60
RUN14029,2025-10-30,T3,M01,P02,OP03,480,386,1678,1659,19
RUN14030,2025-10-30,T3,M02,P04,OP15,480,379,1786,1745,41
RUN14031,2025-10-30,T3,M03,P05,OP18,480,375,971,941,30
RUN14032,2025-10-30,T3,M04,P03,OP06,480,335,840,776,64
RUN14033,2025-10-30,T3,M05,P05,OP18,480,447,3224,3188,36
RUN14034,2025-10-30,T3,M06,P03,OP15,480,408,4592,4555,37
RUN14035,2025-10-30,T3,M07,P05,OP06,480,396,1422,1367,55
RUN14036,2025-10-30,T3,M08,P01,OP09,480,370,1267,1226,41
RUN14037,2025-10-30,T3,M09,P01,OP03,480,465,2746,2711,35
RUN14038,2025-10-30,T3,M10,P02,OP12,480,400,1218,1200,18
RUN14039,2025-10-30,T3,M11,P04,OP12,480,411,934,933,1
RUN14040,2025-10-30,T3,M12,P05,OP03,480,345,600,548,52
RUN14041,2025-10-31,T1,M02,P03,OP07,480,330,1356,1319,37
RUN14042,2025-10-31,T1,M03,P03,OP13,480,371,968,957,11
RUN14043,2025-10-31,T1,M04,P03,OP13,480,307,802,742,60
RUN14044,2025-10-31,T1,M05,P05,OP01,480,425,3187,3187,0
RUN14045,2025-10-31,T1,M06,P05,OP10,480,421,4554,4370,184
RUN14046,2025-10-31,T1,M07,P02,OP07,480,364,1412,1412,0
RUN14047,2025-10-31,T1,M09,P01,OP01,480,415,2332,2245,87
RUN14048,2025-10-31,T1,M11,P02,OP10,480,434,960,960,0
RUN14049,2025-10-31,T1,M12,P04,OP01,480,356,615,576,39
RUN14050,2025-10-31,T2,M01,P04,OP05,480,337,1623,1585,38
RUN14051,2025-10-31,T2,M02,P01,OP05,480,398,1824,1780,44
RUN14052,2025-10-31,T2,M03,P05,OP14,480,436,1207,1143,64
RUN14053,2025-10-31,T2,M04,P04,OP11,480,401,1108,1055,53
RUN14054,2025-10-31,T2,M05,P05,OP08,480,421,3157,3157,0
RUN14055,2025-10-31,T2,M06,P02,OP08,480,373,4052,3912,140
RUN14056,2025-10-31,T2,M07,P03,OP14,480,422,1550,1477,73
RUN14057,2025-10-31,T2,M08,P01,OP05,480,380,1277,1198,79
RUN14058,2025-10-31,T2,M09,P03,OP02,480,429,2350,2285,65
RUN14059,2025-10-31,T2,M10,P03,OP02,480,379,1132,1132,0
RUN14060,2025-10-31,T2,M12,P02,OP17,480,358,663,602,61
RUN14061,2025-10-31,T3,M01,P03,OP06,480,439,2141,2141,0
RUN14062,2025-10-31,T3,M02,P02,OP12,480,320,1304,1259,45
RUN14063,2025-10-31,T3,M04,P04,OP15,480,347,877,806,71
RUN14064,2025-10-31,T3,M05,P02,OP03,480,395,2722,2722,0
RUN14065,2025-10-31,T3,M07,P03,OP09,480,367,1315,1264,51
RUN14066,2025-10-31,T3,M08,P03,OP12,480,351,1279,1223,56
RUN14067,2025-10-31,T3,M09,P05,OP06,480,414,2284,2237,47
RUN14068,2025-10-31,T3,M10,P03,OP15,480,381,1088,1006,82
RUN14069,2025-11-01,T1,M01,P03,OP04,480,434,2134,2134,0
RUN14070,2025-11-01,T1,M02,P04,OP13,480,369,1626,1559,67
RUN14071,2025-11-01,T1,M04,P05,OP16,480,351,974,918,56
RUN14072,2025-11-01,T1,M05,P03,OP04,480,452,3245,3081,164
RUN14073,2025-11-01,T1,M07,P02,OP16,480,415,1492,1464,28
RUN14074,2025-11-01,T1,M10,P05,OP13,480,405,1260,1204,56
RUN14075,2025-11-01,T2,M02,P02,OP05,480,417,1993,1938,55
RUN14076,2025-11-01,T2,M05,P03,OP02,480,433,3211,3211,0
RUN14077,2025-11-01,T2,M08,P05,OP08,480,351,1221,1164,57
RUN14078,2025-11-01,T2,M09,P04,OP08,480,472,2701,2614,87
RUN14079,2025-11-01,T2,M10,P04,OP02,480,335,969,914,55
RUN14080,2025-11-01,T3,M01,P01,OP18,480,344,1686,1606,80
RUN14081,2025-11-01,T3,M03,P01,OP06,480,400,1142,1071,71
RUN14082,2025-11-01,T3,M04,P03,OP15,480,359,960,906,54
RUN14083,2025-11-01,T3,M06,P01,OP18,480,427,4587,4491,96
RUN14084,2025-11-01,T3,M07,P04,OP15,480,322,1154,1111,43
RUN14085,2025-11-01,T3,M08,P05,OP15,480,367,1389,1357,32
RUN14086,2025-11-02,T1,M01,P01,OP04,480,420,2007,1979,28
RUN14087,2025-11-02,T1,M02,P04,OP13,480,362,1725,1641,84
RUN14088,2025-11-02,T1,M03,P01,OP16,480,445,1335,1283,52
RUN14089,2025-11-02,T1,M04,P04,OP10,480,341,905,859,46
RUN14090,2025-11-02,T1,M06,P03,OP16,480,267,3090,3081,9
RUN14091,2025-11-02,T1,M07,P05,OP07,480,336,1320,1271,49
RUN14092,2025-11-02,T1,M08,P05,OP07,480,365,1417,1299,118
RUN14093,2025-11-02,T1,M10,P05,OP10,480,333,936,911,25
RUN14094,2025-11-02,T1,M11,P01,OP16,480,363,867,867,0
RUN14095,2025-11-02,T2,M02,P03,OP08,480,401,1868,1761,107
RUN14096,2025-11-02,T2,M03,P05,OP05,480,350,973,973,0
RUN14097,2025-11-02,T2,M04,P03,OP14,480,358,987,955,32
RUN14098,2025-11-02,T2,M06,P03,OP05,480,365,3827,3716,111
RUN14099,2025-11-02,T2,M07,P02,OP14,480,390,1421,1386,35
RUN14100,2025-11-02,T2,M08,P01,OP17,480,293,1020,991,29
RUN14101,2025-11-02,T2,M09,P05,OP08,480,412,2362,2346,16
RUN14102,2025-11-02,T2,M10,P01,OP11,480,339,973,959,14
RUN14103,2025-11-02,T3,M02,P02,OP18,480,415,1902,1856,46
RUN14104,2025-11-02,T3,M06,P05,OP09,480,431,4510,4207,303
RUN14105,2025-11-02,T3,M07,P02,OP06,480,344,1218,1204,14
RUN14106,2025-11-02,T3,M11,P02,OP06,480,468,1030,1018,12
RUN14107,2025-11-03,T1,M01,P04,OP13,480,452,2156,2067,89
RUN14108,2025-11-03,T1,M02,P05,OP01,480,362,1724,1623,101
RUN14109,2025-11-03,T1,M03,P03,OP01,480,399,1049,991,58
RUN14110,2025-11-03,T1,M04,P05,OP10,480,363,971,919,52
RUN14111,2025-11-03,T1,M05,P03,OP16,480,410,3011,2992,19
RUN14112,2025-11-03,T1,M06,P02,OP01,480,366,4310,4106,204
RUN14113,2025-11-03,T1,M07,P03,OP07,480,368,1202,1180,22
RUN14114,2025-11-03,T1,M08,P01,OP07,480,331,1218,1184,34
RUN14115,2025-11-03,T1,M10,P03,OP07,480,410,1234,1185,49
RUN14116,2025-11-03,T1,M11,P05,OP10,480,448,996,958,38
RUN14117,2025-11-03,T1,M12,P05,OP07,480,331,596,557,39
RUN14118,2025-11-03,T2,M03,P03,OP17,480,413,1086,1086,0
RUN14119,2025-11-03,T2,M04,P03,OP02,480,345,944,861,83
RUN14120,2025-11-03,T2,M05,P02,OP11,480,418,2981,2981,0
